imgPath,bboxTLX,bboxTLY,bboxBRX,bboxBRY,imgKeyptX,imgKeyptY,keyptClass,objClass,azimuthClass,elevationClass,rotationClass
Images/bus_pascal/2008_003266.jpg,30,50,464,302,462.138376,253.560886,2,0,25,358,0
Images/bus_pascal/2008_003266.jpg,30,50,464,302,463.060886,142.859779,3,0,25,358,0
Images/bus_pascal/2008_003266.jpg,30,50,464,302,49.776753,69.981550,4,0,25,358,0
Images/bus_pascal/2008_003266.jpg,30,50,464,302,188.153137,67.214022,5,0,25,358,0
Images/bus_pascal/2008_003266.jpg,30,50,464,302,35.016605,267.398524,6,0,25,358,0
Images/bus_pascal/2008_003266.jpg,30,50,464,302,192.765683,285.848708,7,0,25,358,0
Images/bus_pascal/2008_003266.jpg,30,50,464,302,415.090406,255.405904,10,0,25,358,0
Images/bus_pascal/2008_003266.jpg,30,50,464,302,278.559041,263.708487,11,0,25,358,0
Images/bus_pascal/2008_003302.jpg,20,24,349,476,338.990315,405.674334,2,0,7,357,358
Images/bus_pascal/2008_003302.jpg,20,24,349,476,62.961259,55.795400,4,0,7,357,358
Images/bus_pascal/2008_003302.jpg,20,24,349,476,239.716707,42.478208,5,0,7,357,358
Images/bus_pascal/2008_003302.jpg,20,24,349,476,30.273608,400.831719,6,0,7,357,358
Images/bus_pascal/2008_003302.jpg,20,24,349,476,245.769976,410.516949,7,0,7,357,358
Images/bus_pascal/2008_003302.jpg,20,24,349,476,274.825666,428.676755,11,0,7,357,358
Images/bus_pascal/2008_003321.jpg,149,150,405,237,403.097786,222.977860,0,0,140,354,353
Images/bus_pascal/2008_003321.jpg,149,150,405,237,404.020295,155.634686,1,0,140,354,353
Images/bus_pascal/2008_003321.jpg,149,150,405,237,370.809963,217.442804,2,0,140,354,353
Images/bus_pascal/2008_003321.jpg,149,150,405,237,373.577491,151.022140,3,0,140,354,353
Images/bus_pascal/2008_003321.jpg,149,150,405,237,189.998155,153.789668,5,0,140,354,353
Images/bus_pascal/2008_003321.jpg,149,150,405,237,149.407749,219.287823,7,0,140,354,353
Images/bus_pascal/2008_003321.jpg,149,150,405,237,291.474170,223.900369,10,0,140,354,353
Images/bus_pascal/2008_003321.jpg,149,150,405,237,163.245387,222.055351,11,0,140,354,353
Images/bus_pascal/2008_003373.jpg,54,131,448,264,59.924354,237.738007,0,0,306,357,358
Images/bus_pascal/2008_003373.jpg,54,131,448,264,69.149446,151.944649,1,0,306,357,358
Images/bus_pascal/2008_003373.jpg,54,131,448,264,387.415129,142.719557,4,0,306,357,358
Images/bus_pascal/2008_003373.jpg,54,131,448,264,431.695572,147.332103,5,0,306,357,358
Images/bus_pascal/2008_003373.jpg,54,131,448,264,397.562731,250.653137,6,0,306,357,358
Images/bus_pascal/2008_003373.jpg,54,131,448,264,443.688192,249.730627,7,0,306,357,358
Images/bus_pascal/2008_003373.jpg,54,131,448,264,100.514760,234.970480,8,0,306,357,358
Images/bus_pascal/2008_003373.jpg,54,131,448,264,336.677122,246.963100,9,0,306,357,358
Images/bus_pascal/2008_003381.jpg,31,159,429,269,34.094096,251.575646,0,0,279,349,359
Images/bus_pascal/2008_003381.jpg,31,159,429,269,38.706642,174.084871,1,0,279,349,359
Images/bus_pascal/2008_003381.jpg,31,159,429,269,404.942804,168.549815,4,0,279,349,359
Images/bus_pascal/2008_003381.jpg,31,159,429,269,425.238007,258.955720,6,0,279,349,359
Images/bus_pascal/2008_003381.jpg,31,159,429,269,84.832103,251.575646,8,0,279,349,359
Images/bus_pascal/2008_003381.jpg,31,159,429,269,363.429889,252.498155,9,0,279,349,359
Images/bus_pascal/2008_003489.jpg,126,405,255,492,164.818144,485.277958,0,0,206,359,2
Images/bus_pascal/2008_003489.jpg,126,405,255,492,163.002164,408.401444,1,0,206,359,2
Images/bus_pascal/2008_003489.jpg,126,405,255,492,129.103858,486.488611,2,0,206,359,2
Images/bus_pascal/2008_003489.jpg,126,405,255,492,132.130493,410.822752,3,0,206,359,2
Images/bus_pascal/2008_003489.jpg,126,405,255,492,246.537273,420.507982,4,0,206,359,2
Images/bus_pascal/2008_003489.jpg,126,405,255,492,253.801195,477.408708,6,0,206,359,2
Images/bus_pascal/2008_003489.jpg,126,405,255,492,190.847200,480.435343,8,0,206,359,2
Images/bus_pascal/2008_003489.jpg,126,405,255,492,236.852042,476.803381,9,0,206,359,2
Images/bus_pascal/2008_003691.jpg,120,93,467,303,461.215867,255.265683,2,0,17,359,1
Images/bus_pascal/2008_003691.jpg,120,93,467,303,463.983395,135.339483,3,0,17,359,1
Images/bus_pascal/2008_003691.jpg,120,93,467,303,129.112546,102.129151,4,0,17,359,1
Images/bus_pascal/2008_003691.jpg,120,93,467,303,292.396679,100.284133,5,0,17,359,1
Images/bus_pascal/2008_003691.jpg,120,93,467,303,128.190037,277.405904,6,0,17,359,1
Images/bus_pascal/2008_003691.jpg,120,93,467,303,298.854244,286.630996,7,0,17,359,1
Images/bus_pascal/2008_003691.jpg,120,93,467,303,432.618081,255.265683,10,0,17,359,1
Images/bus_pascal/2008_003691.jpg,120,93,467,303,338.522140,268.180812,11,0,17,359,1
Images/bus_pascal/2008_003811.jpg,310,35,499,133,312.691882,42.166052,5,0,113,22,0
Images/bus_pascal/2008_003811.jpg,310,35,499,133,310.846863,91.059041,7,0,113,22,0
Images/bus_pascal/2008_003811.jpg,310,35,499,133,478.743542,120.579336,10,0,113,22,0
Images/bus_pascal/2008_003811.jpg,310,35,499,133,340.367159,92.904059,11,0,113,22,0
Images/bus_pascal/2008_004055.jpg,274,36,452,201,448.300738,176.765683,2,0,16,359,357
Images/bus_pascal/2008_004055.jpg,274,36,452,201,442.765683,66.064576,3,0,16,359,357
Images/bus_pascal/2008_004055.jpg,274,36,452,201,297.931734,48.536900,4,0,16,359,357
Images/bus_pascal/2008_004055.jpg,274,36,452,201,353.282288,46.691882,5,0,16,359,357
Images/bus_pascal/2008_004055.jpg,274,36,452,201,278.559041,176.765683,6,0,16,359,357
Images/bus_pascal/2008_004055.jpg,274,36,452,201,353.282288,179.533210,7,0,16,359,357
Images/bus_pascal/2008_004055.jpg,274,36,452,201,429.850554,176.765683,10,0,16,359,357
Images/bus_pascal/2008_004055.jpg,274,36,452,201,361.584871,184.145756,11,0,16,359,357
Images/bus_pascal/2008_004055.jpg,144,59,286,198,165.014593,60.880952,4,0,20,0,357
Images/bus_pascal/2008_004055.jpg,144,59,286,198,218.009985,65.489247,5,0,20,0,357
Images/bus_pascal/2008_004055.jpg,144,59,286,198,150.421659,173.016129,6,0,20,0,357
Images/bus_pascal/2008_004055.jpg,144,59,286,198,214.169739,171.480031,7,0,20,0,357
Images/bus_pascal/2008_004055.jpg,144,59,286,198,223.386329,179.928571,11,0,20,0,357
Images/bus_pascal/2008_004055.jpg,35,51,161,191,55.951613,63.185100,4,0,25,0,358
Images/bus_pascal/2008_004055.jpg,35,51,161,191,104.338710,61.649002,5,0,25,0,358
Images/bus_pascal/2008_004055.jpg,35,51,161,191,40.590630,171.480031,6,0,25,0,358
Images/bus_pascal/2008_004055.jpg,35,51,161,191,100.498464,168.407834,7,0,25,0,358
Images/bus_pascal/2008_004055.jpg,35,51,161,191,111.251152,178.392473,11,0,25,0,358
Images/bus_pascal/2008_004679.jpg,67,0,470,344,142.950185,36.630996,4,0,1,2,0
Images/bus_pascal/2008_004679.jpg,67,0,470,344,400.330258,31.095941,5,0,1,2,0
Images/bus_pascal/2008_004679.jpg,67,0,470,344,125.422509,329.066421,6,0,1,2,0
Images/bus_pascal/2008_004679.jpg,67,0,470,344,415.090406,325.376384,7,0,1,2,0
Images/bus_pascal/2008_004725.jpg,25,164,381,493,34.930993,431.098063,0,0,275,6,0
Images/bus_pascal/2008_004725.jpg,25,164,381,493,49.458838,184.124697,1,0,275,6,0
Images/bus_pascal/2008_004844.jpg,125,177,448,302,136.492620,262.645756,0,0,338,0,1
Images/bus_pascal/2008_004844.jpg,125,177,448,302,138.337638,213.752768,1,0,338,0,1
Images/bus_pascal/2008_004844.jpg,125,177,448,302,358.817343,185.154982,4,0,338,0,1
Images/bus_pascal/2008_004844.jpg,125,177,448,302,423.392989,187.000000,5,0,338,0,1
Images/bus_pascal/2008_004844.jpg,125,177,448,302,370.809963,285.708487,6,0,338,0,1
Images/bus_pascal/2008_004844.jpg,125,177,448,302,438.153137,282.940959,7,0,338,0,1
Images/bus_pascal/2008_004844.jpg,125,177,448,302,155.865314,262.645756,8,0,338,0,1
Images/bus_pascal/2008_004844.jpg,125,177,448,302,303.466790,276.483395,9,0,338,0,1
Images/bus_pascal/2008_004976.jpg,72,38,340,300,73.761993,231.498155,0,0,354,0,357
Images/bus_pascal/2008_004976.jpg,72,38,340,300,142.950185,46.996310,4,0,354,0,357
Images/bus_pascal/2008_004976.jpg,72,38,340,300,326.529520,56.221402,5,0,354,0,357
Images/bus_pascal/2008_004976.jpg,72,38,340,300,123.577491,260.095941,6,0,354,0,357
Images/bus_pascal/2008_004976.jpg,72,38,340,300,332.064576,269.321033,7,0,354,0,357
Images/bus_pascal/2008_004976.jpg,6,90,81,215,14.029520,96.811808,4,0,1,0,359
Images/bus_pascal/2008_004976.jpg,6,90,81,215,11.261993,209.819188,6,0,1,0,359
Images/bus_pascal/2008_005074.jpg,24,137,119,219,87.369004,191.850554,0,0,187,357,7
Images/bus_pascal/2008_005074.jpg,24,137,119,219,79.066421,140.651292,1,0,187,357,7
Images/bus_pascal/2008_005074.jpg,24,137,119,219,27.405904,199.230627,2,0,187,357,7
Images/bus_pascal/2008_005074.jpg,24,137,119,219,110.431734,154.027675,4,0,187,357,7
Images/bus_pascal/2008_005074.jpg,24,137,119,219,117.350554,197.385609,6,0,187,357,7
Images/bus_pascal/2008_005074.jpg,24,137,119,219,100.745387,201.075646,8,0,187,357,7
Images/bus_pascal/2008_005074.jpg,108,150,140,210,120.925277,198.308118,0,0,185,358,4
Images/bus_pascal/2008_005074.jpg,108,150,140,210,116.312731,157.948339,1,0,185,358,4
Images/bus_pascal/2008_005074.jpg,108,150,140,210,133.609779,165.559041,4,0,185,358,4
Images/bus_pascal/2008_005074.jpg,108,150,140,210,137.299815,200.153137,6,0,185,358,4
Images/bus_pascal/2008_005074.jpg,108,150,140,210,125.999077,200.153137,8,0,185,358,4
Images/bus_pascal/2008_005074.jpg,133,162,156,208,140.528598,198.077491,0,0,185,359,5
Images/bus_pascal/2008_005074.jpg,133,162,156,208,137.299815,167.404059,1,0,185,359,5
Images/bus_pascal/2008_005074.jpg,133,162,156,208,150.906827,172.477860,4,0,185,359,5
Images/bus_pascal/2008_005074.jpg,133,162,156,208,154.135609,199.461255,6,0,185,359,5
Images/bus_pascal/2008_005074.jpg,133,162,156,208,146.063653,201.075646,8,0,185,359,5
Images/bus_pascal/2008_005168.jpg,452,151,499,199,454.181734,159.324723,4,0,15,357,3
Images/bus_pascal/2008_005168.jpg,452,151,499,199,484.393911,157.940959,5,0,15,357,3
Images/bus_pascal/2008_005168.jpg,452,151,499,199,455.565498,192.304428,6,0,15,357,3
Images/bus_pascal/2008_005168.jpg,452,151,499,199,486.700185,191.381919,7,0,15,357,3
Images/bus_pascal/2008_005168.jpg,452,151,499,199,492.927122,192.073801,11,0,15,357,3
Images/bus_pascal/2008_005196.jpg,0,86,495,230,492.841404,212.423729,2,0,84,358,359
Images/bus_pascal/2008_005196.jpg,0,86,495,230,478.313559,127.072639,3,0,84,358,359
Images/bus_pascal/2008_005196.jpg,0,86,495,230,17.054479,95.292978,5,0,84,358,359
Images/bus_pascal/2008_005196.jpg,0,86,495,230,21.594431,212.423729,6,0,84,358,359
Images/bus_pascal/2008_005196.jpg,0,86,495,230,16.146489,214.239709,7,0,84,358,359
Images/bus_pascal/2008_005196.jpg,0,86,495,230,414.754237,203.343826,10,0,84,358,359
Images/bus_pascal/2008_005196.jpg,0,86,495,230,113.301453,203.343826,11,0,84,358,359
Images/bus_pascal/2008_005266.jpg,108,326,496,374,487.046125,329.066421,1,0,126,1,3
Images/bus_pascal/2008_005266.jpg,108,326,496,374,439.998155,330.911439,3,0,126,1,3
Images/bus_pascal/2008_005266.jpg,108,326,496,374,128.190037,360.431734,5,0,126,1,3
Images/bus_pascal/2008_005350.jpg,111,287,184,346,135.093220,317.750605,1,0,204,14,5
Images/bus_pascal/2008_005350.jpg,111,287,184,346,114.209443,341.661017,2,0,204,14,5
Images/bus_pascal/2008_005350.jpg,111,287,184,346,114.814770,315.934625,3,0,204,14,5
Images/bus_pascal/2008_005350.jpg,111,287,184,346,179.887409,292.326877,4,0,204,14,5
Images/bus_pascal/2008_005350.jpg,111,287,184,346,181.098063,314.118644,6,0,204,14,5
Images/bus_pascal/2008_005350.jpg,111,287,184,346,150.529056,334.094431,8,0,204,14,5
Images/bus_pascal/2008_005350.jpg,111,287,184,346,173.531477,319.566586,9,0,204,14,5
Images/bus_pascal/2008_005350.jpg,103,324,229,409,121.895142,404.276092,0,0,231,20,0
Images/bus_pascal/2008_005350.jpg,103,324,229,409,120.381825,357.363259,1,0,231,20,0
Images/bus_pascal/2008_005350.jpg,103,324,229,409,107.064633,394.893525,2,0,231,20,0
Images/bus_pascal/2008_005350.jpg,103,324,229,409,107.972624,348.586019,3,0,231,20,0
Images/bus_pascal/2008_005350.jpg,103,324,229,409,222.904671,332.552548,4,0,231,20,0
Images/bus_pascal/2008_005350.jpg,103,324,229,409,208.376826,324.985962,5,0,231,20,0
Images/bus_pascal/2008_005350.jpg,103,324,229,409,225.023315,375.530756,6,0,231,20,0
Images/bus_pascal/2008_005350.jpg,103,324,229,409,146.633484,396.717197,8,0,231,20,0
Images/bus_pascal/2008_005350.jpg,103,324,229,409,204.744864,378.860054,9,0,231,20,0
Images/bus_pascal/2008_005761.jpg,385,52,441,85,439.088378,63.148910,3,0,10,357,0
Images/bus_pascal/2008_005761.jpg,385,52,441,85,417.480630,58.921308,5,0,10,357,0
Images/bus_pascal/2008_005761.jpg,231,21,387,102,385.487893,42.950363,3,0,5,359,0
Images/bus_pascal/2008_005761.jpg,231,21,387,102,346.030266,32.146489,5,0,5,359,0
Images/bus_pascal/2008_005878.jpg,61,0,374,499,73.198547,284.608959,5,0,167,355,3
Images/bus_pascal/2008_005878.jpg,61,0,374,499,69.566586,457.732446,7,0,167,355,3
Images/bus_pascal/2008_005891.jpg,15,117,311,248,309.001845,189.062731,2,0,40,8,357
Images/bus_pascal/2008_005891.jpg,15,117,311,248,307.156827,131.867159,3,0,40,8,357
Images/bus_pascal/2008_005891.jpg,15,117,311,248,62.922509,137.863469,4,0,40,8,357
Images/bus_pascal/2008_005891.jpg,15,117,311,248,109.509225,138.785978,5,0,40,8,357
Images/bus_pascal/2008_005891.jpg,15,117,311,248,18.642066,221.811808,6,0,40,8,357
Images/bus_pascal/2008_005891.jpg,15,117,311,248,62.922509,227.346863,7,0,40,8,357
Images/bus_pascal/2008_005891.jpg,15,117,311,248,252.893941,201.341657,10,0,40,8,357
Images/bus_pascal/2008_005891.jpg,15,117,311,248,92.377336,227.171916,11,0,40,8,357
Images/bus_pascal/2008_005891.jpg,323,122,477,192,474.361624,166.461255,2,0,26,3,358
Images/bus_pascal/2008_005891.jpg,323,122,477,192,474.361624,130.483395,3,0,26,3,358
Images/bus_pascal/2008_005891.jpg,323,122,477,192,341.520295,131.405904,4,0,26,3,358
Images/bus_pascal/2008_005891.jpg,323,122,477,192,383.955720,130.483395,5,0,26,3,358
Images/bus_pascal/2008_005891.jpg,323,122,477,192,326.760148,178.915129,6,0,26,3,358
Images/bus_pascal/2008_005891.jpg,323,122,477,192,370.579336,180.760148,7,0,26,3,358
Images/bus_pascal/2008_005891.jpg,323,122,477,192,445.763838,175.225092,10,0,26,3,358
Images/bus_pascal/2008_005891.jpg,323,122,477,192,379.804428,183.066421,11,0,26,3,358
Images/bus_pascal/2008_005891.jpg,443,115,499,177,445.417897,118.490775,4,0,21,2,358
Images/bus_pascal/2008_005891.jpg,443,115,499,177,478.858856,120.105166,5,0,21,2,358
Images/bus_pascal/2008_005891.jpg,443,115,499,177,480.473247,169.920664,7,0,21,2,358
Images/bus_pascal/2008_005891.jpg,443,115,499,177,489.928967,166.691882,11,0,21,2,358
Images/bus_pascal/2008_006483.jpg,124,141,361,254,204.527675,246.501845,0,0,206,356,3
Images/bus_pascal/2008_006483.jpg,124,141,361,254,195.763838,144.564576,1,0,206,356,3
Images/bus_pascal/2008_006483.jpg,124,141,361,254,131.188192,150.099631,3,0,206,356,3
Images/bus_pascal/2008_006483.jpg,124,141,361,254,346.535429,168.148520,4,0,206,356,3
Images/bus_pascal/2008_006483.jpg,124,141,361,254,260.280817,236.875457,8,0,206,356,3
Images/bus_pascal/2008_006748.jpg,143,105,456,225,453.835793,186.077491,2,0,33,357,8
Images/bus_pascal/2008_006748.jpg,143,105,456,225,451.068266,117.811808,3,0,33,357,8
Images/bus_pascal/2008_006748.jpg,143,105,456,225,152.175277,126.114391,4,0,33,357,8
Images/bus_pascal/2008_006748.jpg,143,105,456,225,214.905904,126.114391,5,0,33,357,8
Images/bus_pascal/2008_006748.jpg,143,105,456,225,146.640221,206.372694,6,0,33,357,8
Images/bus_pascal/2008_006748.jpg,143,105,456,225,215.828413,210.062731,7,0,33,357,8
Images/bus_pascal/2008_006748.jpg,143,105,456,225,384.647601,198.070111,10,0,33,357,8
Images/bus_pascal/2008_006748.jpg,143,105,456,225,263.798893,207.295203,11,0,33,357,8
Images/bus_pascal/2008_007101.jpg,452,16,490,28,488.141605,19.132149,1,0,125,356,358
Images/bus_pascal/2008_007101.jpg,452,16,490,28,483.759686,18.555581,3,0,125,356,358
Images/bus_pascal/2008_007101.jpg,452,16,490,28,454.239391,19.824031,5,0,125,356,358
Images/bus_pascal/2008_007254.jpg,3,42,374,470,64.118644,63.059322,5,0,65,346,9
Images/bus_pascal/2008_007254.jpg,3,42,374,470,56.854722,450.468523,7,0,65,346,9
Images/bus_pascal/2008_007254.jpg,3,42,374,470,366.782082,410.516949,11,0,65,346,9
Images/bus_pascal/2008_007356.jpg,26,43,333,279,28.559041,212.738007,0,0,346,359,359
Images/bus_pascal/2008_007356.jpg,26,43,333,279,38.706642,93.734317,1,0,346,359,359
Images/bus_pascal/2008_007356.jpg,26,43,333,279,159.555351,58.678967,4,0,346,359,359
Images/bus_pascal/2008_007356.jpg,26,43,333,279,319.149446,64.214022,5,0,346,359,359
Images/bus_pascal/2008_007356.jpg,26,43,333,279,159.555351,239.490775,6,0,346,359,359
Images/bus_pascal/2008_007356.jpg,26,43,333,279,327.452030,242.258303,7,0,346,359,359
Images/bus_pascal/2008_007375.jpg,134,24,364,280,136.492620,237.025830,0,0,349,358,358
Images/bus_pascal/2008_007375.jpg,134,24,364,280,144.795203,95.881919,1,0,349,358,358
Images/bus_pascal/2008_007375.jpg,134,24,364,280,239.813653,34.996310,4,0,349,358,358
Images/bus_pascal/2008_007375.jpg,134,24,364,280,349.592251,40.531365,5,0,349,358,358
Images/bus_pascal/2008_007375.jpg,134,24,364,280,225.976015,261.011070,6,0,349,358,358
Images/bus_pascal/2008_007375.jpg,134,24,364,280,357.894834,262.856089,7,0,349,358,358
Images/bus_pascal/2008_007375.jpg,134,24,364,280,152.405904,235.862546,8,0,349,358,358
Images/bus_pascal/2008_007375.jpg,134,24,364,280,197.147601,246.471402,9,0,349,358,358
Images/bus_pascal/2008_007515.jpg,25,0,337,499,94.384988,41.267554,4,0,7,358,356
Images/bus_pascal/2008_007515.jpg,25,0,337,499,303.828087,8.579903,5,0,7,358,356
Images/bus_pascal/2008_007515.jpg,25,0,337,499,44.748184,375.407990,6,0,7,358,356
Images/bus_pascal/2008_007515.jpg,25,0,337,499,285.668281,412.938257,7,0,7,358,356
Images/bus_pascal/2008_007641.jpg,0,39,374,425,39.905569,69.112591,4,0,0,1,3
Images/bus_pascal/2008_007641.jpg,0,39,374,425,309.881356,58.216707,5,0,0,1,3
Images/bus_pascal/2008_007641.jpg,0,39,374,425,42.326877,368.144068,6,0,0,1,3
Images/bus_pascal/2008_007641.jpg,0,39,374,425,349.832930,353.616223,7,0,0,1,3
Images/bus_pascal/2008_007969.jpg,0,0,499,374,435.385609,24.638376,5,0,340,359,5
Images/bus_pascal/2008_007969.jpg,0,0,499,374,208.448339,351.206642,6,0,340,359,5
Images/bus_pascal/2008_007969.jpg,0,0,499,374,485.201107,330.911439,7,0,340,359,5
Images/bus_pascal/2008_007969.jpg,0,0,499,374,134.647601,356.741697,9,0,340,359,5
Images/bus_pascal/2008_007997.jpg,103,103,275,213,134.878229,137.645756,1,0,219,11,359
Images/bus_pascal/2008_007997.jpg,103,103,275,213,267.719557,111.354244,4,0,219,11,359
Images/bus_pascal/2008_007997.jpg,103,103,275,213,164.859779,198.070111,8,0,219,11,359
Images/bus_pascal/2008_008043.jpg,137,140,174,161,152.521218,157.940959,0,0,203,2,1
Images/bus_pascal/2008_008043.jpg,137,140,174,161,151.829336,142.719557,1,0,203,2,1
Images/bus_pascal/2008_008043.jpg,137,140,174,161,139.836716,157.018450,2,0,203,2,1
Images/bus_pascal/2008_008043.jpg,137,140,174,161,140.759225,142.488930,3,0,203,2,1
Images/bus_pascal/2008_008080.jpg,0,69,423,190,419.641646,165.292978,2,0,106,344,351
Images/bus_pascal/2008_008080.jpg,0,69,423,190,417.467312,79.406780,3,0,106,344,351
Images/bus_pascal/2008_008097.jpg,0,48,102,177,11.031365,68.214022,4,0,348,3,7
Images/bus_pascal/2008_008097.jpg,0,48,102,177,76.529520,61.756458,5,0,348,3,7
Images/bus_pascal/2008_008097.jpg,0,48,102,177,18.411439,157.697417,6,0,348,3,7
Images/bus_pascal/2008_008097.jpg,0,48,102,177,97.747232,144.782288,7,0,348,3,7
Images/bus_pascal/2008_008097.jpg,323,17,499,108,486.123616,94.966790,2,0,147,0,2
Images/bus_pascal/2008_008097.jpg,323,17,499,108,483.356089,20.243542,3,0,147,0,2
Images/bus_pascal/2008_008097.jpg,323,17,499,108,331.833948,38.469557,5,0,147,0,2
Images/bus_pascal/2008_008097.jpg,323,17,499,108,327.682657,97.510148,7,0,147,0,2
Images/bus_pascal/2008_008097.jpg,323,17,499,108,352.101519,97.870901,11,0,147,0,2
Images/bus_pascal/2008_008281.jpg,110,43,359,296,356.972325,231.998155,2,0,14,0,358
Images/bus_pascal/2008_008281.jpg,110,43,359,296,352.359779,105.614391,3,0,14,0,358
Images/bus_pascal/2008_008281.jpg,110,43,359,296,142.027675,59.488930,4,0,14,0,358
Images/bus_pascal/2008_008281.jpg,110,43,359,296,248.116236,49.341328,5,0,14,0,358
Images/bus_pascal/2008_008281.jpg,110,43,359,296,113.429889,263.363469,6,0,14,0,358
Images/bus_pascal/2008_008281.jpg,110,43,359,296,244.426199,269.821033,7,0,14,0,358
Images/bus_pascal/2008_008281.jpg,110,43,359,296,338.522140,235.688192,10,0,14,0,358
Images/bus_pascal/2008_008281.jpg,110,43,359,296,261.031365,265.208487,11,0,14,0,358
Images/bus_pascal/2008_008281.jpg,0,118,127,273,44.241697,137.902214,5,0,15,2,354
Images/bus_pascal/2008_008281.jpg,0,118,127,273,26.714022,248.603321,7,0,15,2,354
Images/bus_pascal/2008_008281.jpg,0,118,127,273,50.699262,247.680812,11,0,15,2,354
Images/bus_pascal/2008_008343.jpg,235,206,431,332,286.861624,324.453875,0,0,208,359,1
Images/bus_pascal/2008_008343.jpg,235,206,431,332,285.939114,209.140221,1,0,208,359,1
Images/bus_pascal/2008_008343.jpg,235,206,431,332,237.046125,321.686347,2,0,208,359,1
Images/bus_pascal/2008_008343.jpg,235,206,431,332,237.968635,212.830258,3,0,208,359,1
Images/bus_pascal/2008_008343.jpg,235,206,431,332,424.315498,222.055351,4,0,208,359,1
Images/bus_pascal/2008_008343.jpg,235,206,431,332,330.219557,318.918819,8,0,208,359,1
Images/bus_pascal/2008_008549.jpg,34,158,368,299,48.854244,163.014760,1,0,261,0,359
Images/bus_pascal/2008_008549.jpg,34,158,368,299,357.894834,174.084871,4,0,261,0,359
Images/bus_pascal/2008_008549.jpg,363,184,422,253,391.146489,188.815981,4,0,340,0,356
Images/bus_pascal/2008_008549.jpg,363,184,422,253,416.570218,190.631961,5,0,340,0,356
Images/bus_pascal/2008_008549.jpg,363,184,422,253,391.146489,244.203390,6,0,340,0,356
Images/bus_pascal/2008_008549.jpg,363,184,422,253,370.262712,243.295400,9,0,340,0,356
Images/bus_pascal/2008_008549.jpg,419,211,494,245,492.465867,211.215867,5,0,319,0,357
Images/bus_pascal/2008_008549.jpg,419,211,494,245,475.860701,242.119926,6,0,319,0,357
Images/bus_pascal/2008_008549.jpg,419,211,494,245,492.465867,242.119926,7,0,319,0,357
