imgPath,bboxTLX,bboxTLY,bboxBRX,bboxBRY,imgKeyptX,imgKeyptY,keyptClass,objClass,azimuthClass,elevationClass,rotationClass
Images/aeroplane_pascal/2008_004648.jpg,84,0,479,81,0,351,3,354
Images/aeroplane_pascal/2008_004648.jpg,120,83,219,111,0,356,357,9
Images/aeroplane_pascal/2008_004648.jpg,339,100,398,129,0,68,357,355
Images/aeroplane_pascal/2008_004648.jpg,407,98,452,125,0,37,10,343
Images/aeroplane_pascal/2008_004648.jpg,386,25,499,95,0,243,7,353
Images/aeroplane_pascal/2008_004648.jpg,198,97,261,121,0,42,6,359
Images/aeroplane_pascal/2008_004648.jpg,265,98,318,120,0,74,2,356
Images/aeroplane_pascal/2008_004648.jpg,329,213,459,291,0,308,9,359
Images/aeroplane_pascal/2008_004648.jpg,345,197,472,237,0,244,21,4
Images/aeroplane_pascal/2008_004648.jpg,256,61,304,86,0,40,2,5
Images/aeroplane_pascal/2008_004648.jpg,317,58,380,82,0,24,3,3
Images/aeroplane_pascal/2008_004648.jpg,376,69,454,92,0,16,2,2
Images/aeroplane_pascal/2008_004648.jpg,49,144,85,168,0,257,8,19
Images/aeroplane_pascal/2008_004739.jpg,22,91,464,284,0,83,10,358
Images/aeroplane_pascal/2008_004802.jpg,13,87,485,212,0,281,1,1
Images/aeroplane_pascal/2008_004847.jpg,0,73,499,298,0,67,7,9
Images/aeroplane_pascal/2008_004899.jpg,186,184,268,211,0,111,5,5
Images/aeroplane_pascal/2008_004917.jpg,2,73,493,213,0,85,3,1
Images/aeroplane_pascal/2008_004917.jpg,0,123,57,170,0,117,15,10
Images/aeroplane_pascal/2008_005036.jpg,66,82,387,198,0,235,358,9
Images/aeroplane_pascal/2008_005078.jpg,0,31,491,285,0,308,345,351
Images/aeroplane_pascal/2008_005250.jpg,242,196,310,225,0,157,351,7
Images/aeroplane_pascal/2008_005310.jpg,47,31,311,187,0,95,9,12
Images/aeroplane_pascal/2008_005362.jpg,199,135,337,211,0,138,334,1
Images/aeroplane_pascal/2008_005443.jpg,62,60,392,331,0,293,299,24
Images/aeroplane_pascal/2008_005491.jpg,127,172,194,201,0,201,347,357
Images/aeroplane_pascal/2008_005491.jpg,249,195,315,222,0,199,349,352
Images/aeroplane_pascal/2008_005491.jpg,392,193,461,222,0,196,350,350
Images/aeroplane_pascal/2008_005491.jpg,327,194,392,224,0,193,347,345
Images/aeroplane_pascal/2008_005634.jpg,5,67,492,211,0,44,0,0
Images/aeroplane_pascal/2008_005719.jpg,283,163,336,191,0,99,7,344
Images/aeroplane_pascal/2008_005834.jpg,0,126,473,260,0,307,353,357
Images/aeroplane_pascal/2008_005873.jpg,131,196,204,234,0,32,357,1
Images/aeroplane_pascal/2008_005873.jpg,59,199,125,234,0,37,3,355
Images/aeroplane_pascal/2008_005905.jpg,132,108,174,142,0,32,297,329
Images/aeroplane_pascal/2008_005916.jpg,0,50,460,236,0,213,358,2
Images/aeroplane_pascal/2008_006085.jpg,0,90,484,240,0,251,353,10
Images/aeroplane_pascal/2008_006140.jpg,0,92,491,265,0,275,3,358
Images/aeroplane_pascal/2008_006140.jpg,0,216,96,244,0,324,359,356
Images/aeroplane_pascal/2008_006140.jpg,489,223,499,238,0,243,350,12
Images/aeroplane_pascal/2008_006213.jpg,41,102,203,199,0,74,323,5
Images/aeroplane_pascal/2008_006249.jpg,39,95,92,134,0,124,318,349
Images/aeroplane_pascal/2008_006265.jpg,0,34,486,292,0,331,344,4
Images/aeroplane_pascal/2008_006353.jpg,0,81,499,240,0,38,355,3
Images/aeroplane_pascal/2008_006364.jpg,0,14,499,276,0,196,5,2
Images/aeroplane_pascal/2008_006401.jpg,50,88,454,224,0,280,2,6
Images/aeroplane_pascal/2008_006540.jpg,175,111,490,207,0,159,3,358
Images/aeroplane_pascal/2008_006564.jpg,120,165,305,211,0,68,344,355
Images/aeroplane_pascal/2008_006619.jpg,6,102,494,226,0,293,346,5
Images/aeroplane_pascal/2008_006623.jpg,2,87,495,234,0,261,352,7
Images/aeroplane_pascal/2008_006637.jpg,86,102,410,206,0,86,2,357
Images/aeroplane_pascal/2008_006677.jpg,47,130,274,207,0,283,358,2
Images/aeroplane_pascal/2008_006700.jpg,22,112,481,222,0,0,356,1
Images/aeroplane_pascal/2008_006761.jpg,0,38,499,348,0,338,10,357
Images/aeroplane_pascal/2008_006778.jpg,0,13,499,318,0,344,15,2
Images/aeroplane_pascal/2008_006832.jpg,191,166,228,203,0,277,54,24
Images/aeroplane_pascal/2008_006832.jpg,279,144,316,177,0,137,64,18
Images/aeroplane_pascal/2008_006920.jpg,64,93,426,180,0,0,356,2
Images/aeroplane_pascal/2008_006933.jpg,17,28,499,355,0,11,349,2
Images/aeroplane_pascal/2008_007095.jpg,32,228,111,249,0,19,350,356
Images/aeroplane_pascal/2008_007145.jpg,0,0,499,273,0,37,7,358
Images/aeroplane_pascal/2008_007161.jpg,31,85,467,257,0,102,332,355
Images/aeroplane_pascal/2008_007211.jpg,55,83,424,230,0,266,328,3
Images/aeroplane_pascal/2008_007343.jpg,151,194,371,265,0,341,359,359
Images/aeroplane_pascal/2008_007357.jpg,211,116,340,154,0,61,342,357
Images/aeroplane_pascal/2008_007397.jpg,94,109,333,234,0,263,346,6
Images/aeroplane_pascal/2008_007442.jpg,56,165,164,204,0,154,5,356
Images/aeroplane_pascal/2008_007442.jpg,264,164,372,199,0,356,1,0
Images/aeroplane_pascal/2008_007504.jpg,14,109,499,263,0,90,346,2
Images/aeroplane_pascal/2008_007533.jpg,0,116,443,277,0,316,343,349
Images/aeroplane_pascal/2008_007604.jpg,0,24,332,493,0,10,11,0
Images/aeroplane_pascal/2008_007629.jpg,182,149,347,197,0,112,358,357
Images/aeroplane_pascal/2008_007629.jpg,160,168,254,195,0,119,9,3
Images/aeroplane_pascal/2008_007629.jpg,460,191,499,214,0,205,357,359
Images/aeroplane_pascal/2008_007629.jpg,0,213,420,301,0,270,1,2
Images/aeroplane_pascal/2008_007758.jpg,45,144,219,204,0,112,359,1
Images/aeroplane_pascal/2008_007758.jpg,383,147,477,197,0,97,359,357
Images/aeroplane_pascal/2008_007758.jpg,263,135,464,205,0,108,0,3
Images/aeroplane_pascal/2008_007883.jpg,38,24,464,208,0,34,4,357
Images/aeroplane_pascal/2008_008004.jpg,30,106,473,257,0,107,359,0
Images/aeroplane_pascal/2008_008028.jpg,65,61,499,223,0,72,7,1
Images/aeroplane_pascal/2008_008043.jpg,328,10,499,200,0,313,13,5
Images/aeroplane_pascal/2008_008048.jpg,302,81,338,118,0,22,270,4
Images/aeroplane_pascal/2008_008048.jpg,258,78,296,115,0,23,270,0
Images/aeroplane_pascal/2008_008048.jpg,269,114,306,143,0,26,270,356
Images/aeroplane_pascal/2008_008048.jpg,225,142,258,171,0,29,270,352
Images/aeroplane_pascal/2008_008048.jpg,217,106,254,137,0,25,270,2
Images/aeroplane_pascal/2008_008048.jpg,210,76,245,110,0,27,270,358
Images/aeroplane_pascal/2008_008048.jpg,165,103,201,141,0,26,270,355
Images/aeroplane_pascal/2008_008048.jpg,174,140,210,173,0,25,270,0
Images/aeroplane_pascal/2008_008048.jpg,118,133,152,170,0,27,270,0
Images/aeroplane_pascal/2008_008150.jpg,187,129,312,207,0,22,1,328
Images/aeroplane_pascal/2008_008150.jpg,278,189,354,253,0,37,13,329
Images/aeroplane_pascal/2008_008180.jpg,177,110,412,193,0,52,339,3
Images/aeroplane_pascal/2008_008180.jpg,118,174,341,252,0,46,342,4
Images/aeroplane_pascal/2008_008215.jpg,62,87,499,301,0,141,358,2
Images/aeroplane_pascal/2008_008247.jpg,88,149,145,173,0,80,3,356
Images/aeroplane_pascal/2008_008247.jpg,86,176,145,195,0,48,32,337
Images/aeroplane_pascal/2008_008263.jpg,304,84,390,124,0,59,330,354
Images/aeroplane_pascal/2008_008294.jpg,124,74,322,270,0,83,65,350
Images/aeroplane_pascal/2008_008300.jpg,24,128,347,205,0,85,344,349
Images/aeroplane_pascal/2008_008344.jpg,7,100,499,261,0,63,352,2
Images/aeroplane_pascal/2008_008345.jpg,72,56,414,150,0,287,0,4
Images/aeroplane_pascal/2008_008345.jpg,289,28,319,43,0,85,18,6
Images/aeroplane_pascal/2008_008411.jpg,57,74,499,303,0,20,355,8
Images/aeroplane_pascal/2008_008464.jpg,32,42,435,189,0,234,343,5
Images/aeroplane_pascal/2008_008471.jpg,240,294,287,313,0,178,348,358
Images/aeroplane_pascal/2008_008496.jpg,87,115,422,216,0,98,358,351
Images/aeroplane_pascal/2008_008507.jpg,59,21,473,159,0,118,0,353
Images/aeroplane_pascal/2008_008508.jpg,208,86,477,321,0,18,2,1
Images/aeroplane_pascal/2008_008508.jpg,12,151,136,202,0,139,1,2
Images/aeroplane_pascal/2008_008546.jpg,236,144,285,172,0,114,12,12
Images/aeroplane_pascal/2008_008607.jpg,26,35,360,161,0,46,355,0
Images/aeroplane_pascal/2009_000052.jpg,102,100,413,219,0,153,357,351
Images/aeroplane_pascal/2009_000122.jpg,24,94,475,219,0,254,352,4
Images/aeroplane_pascal/2009_000133.jpg,110,143,382,233,0,66,1,2
Images/aeroplane_pascal/2009_000159.jpg,258,102,348,135,0,87,5,1
Images/aeroplane_pascal/2009_000159.jpg,12,102,472,202,0,77,358,2
Images/aeroplane_pascal/2009_000320.jpg,269,6,363,62,0,282,26,19
Images/aeroplane_pascal/2009_000320.jpg,305,43,401,103,0,282,41,20
Images/aeroplane_pascal/2009_000320.jpg,208,87,303,145,0,282,32,19
Images/aeroplane_pascal/2009_000320.jpg,340,81,438,145,0,282,42,20
Images/aeroplane_pascal/2009_000320.jpg,240,130,334,186,0,282,44,21
Images/aeroplane_pascal/2009_000320.jpg,262,174,358,230,0,282,40,20
Images/aeroplane_pascal/2009_000320.jpg,165,219,257,275,0,282,46,20
Images/aeroplane_pascal/2009_000320.jpg,177,261,272,319,0,282,47,20
Images/aeroplane_pascal/2009_000327.jpg,0,0,499,318,0,167,0,0
Images/aeroplane_pascal/2009_000367.jpg,26,180,70,223,0,260,11,355
Images/aeroplane_pascal/2009_000367.jpg,11,127,478,275,0,249,356,0
Images/aeroplane_pascal/2009_000500.jpg,0,100,499,263,0,296,354,0
Images/aeroplane_pascal/2009_000560.jpg,9,32,491,206,0,137,356,359
Images/aeroplane_pascal/2009_000662.jpg,73,66,212,131,0,282,3,356
Images/aeroplane_pascal/2009_000796.jpg,22,98,475,246,0,17,342,357
Images/aeroplane_pascal/2009_000801.jpg,24,115,483,275,0,233,357,4
Images/aeroplane_pascal/2009_000887.jpg,12,36,499,300,0,31,7,359
Images/aeroplane_pascal/2009_000967.jpg,0,67,458,259,0,323,356,0
Images/aeroplane_pascal/2009_001027.jpg,12,117,499,246,0,246,4,9
Images/aeroplane_pascal/2009_001056.jpg,13,70,482,219,0,269,353,359
Images/aeroplane_pascal/2009_001199.jpg,0,59,452,195,0,51,2,0
Images/aeroplane_pascal/2009_001312.jpg,18,73,470,269,0,253,339,5
Images/aeroplane_pascal/2009_001344.jpg,62,86,476,243,0,100,1,5
Images/aeroplane_pascal/2009_001372.jpg,65,45,485,198,0,142,0,4
Images/aeroplane_pascal/2009_001372.jpg,0,100,114,164,0,314,8,5
Images/aeroplane_pascal/2009_001390.jpg,7,106,477,222,0,286,353,359
Images/aeroplane_pascal/2009_001435.jpg,8,92,493,263,0,82,337,349
Images/aeroplane_pascal/2009_001517.jpg,0,53,496,374,0,58,338,13
Images/aeroplane_pascal/2009_001541.jpg,0,141,155,222,0,84,3,355
Images/aeroplane_pascal/2009_001541.jpg,54,56,499,282,0,76,351,343
Images/aeroplane_pascal/2009_001595.jpg,17,10,479,166,0,276,4,357
Images/aeroplane_pascal/2009_001781.jpg,13,87,487,310,0,278,327,13
Images/aeroplane_pascal/2009_001884.jpg,114,94,331,185,0,328,3,358
Images/aeroplane_pascal/2009_001927.jpg,243,112,291,191,0,302,77,22
Images/aeroplane_pascal/2009_002018.jpg,322,181,471,232,0,302,3,1
Images/aeroplane_pascal/2009_002099.jpg,0,35,499,289,0,2,5,2
Images/aeroplane_pascal/2009_002254.jpg,8,110,493,273,0,279,359,4
Images/aeroplane_pascal/2009_002258.jpg,19,101,481,213,0,71,345,359
Images/aeroplane_pascal/2009_002388.jpg,136,42,457,174,0,129,356,0
Images/aeroplane_pascal/2009_002448.jpg,17,100,332,382,0,336,326,0
Images/aeroplane_pascal/2009_002599.jpg,47,115,499,256,0,206,1,2
Images/aeroplane_pascal/2009_002625.jpg,29,80,388,231,0,340,9,357
Images/aeroplane_pascal/2009_002674.jpg,10,50,492,230,0,0,340,359
Images/aeroplane_pascal/2009_002714.jpg,83,145,316,235,0,243,349,5
Images/aeroplane_pascal/2009_002770.jpg,0,8,499,338,0,354,22,3
Images/aeroplane_pascal/2009_002798.jpg,23,83,432,264,0,317,352,4
Images/aeroplane_pascal/2009_002798.jpg,3,177,84,212,0,252,1,6
Images/aeroplane_pascal/2009_002914.jpg,110,52,421,255,0,48,319,16
Images/aeroplane_pascal/2009_002999.jpg,15,73,492,290,0,292,28,356
Images/aeroplane_pascal/2009_003066.jpg,16,57,489,228,0,90,0,0
Images/aeroplane_pascal/2009_003107.jpg,12,111,492,242,0,29,0,1
Images/aeroplane_pascal/2009_003108.jpg,99,107,280,149,0,78,12,0
Images/aeroplane_pascal/2009_003108.jpg,15,105,219,156,0,101,354,356
Images/aeroplane_pascal/2009_003108.jpg,11,89,481,231,0,84,9,0
Images/aeroplane_pascal/2009_003108.jpg,302,114,398,149,0,166,4,5
Images/aeroplane_pascal/2009_003147.jpg,166,72,498,202,0,244,1,356
Images/aeroplane_pascal/2009_003147.jpg,100,77,292,196,0,233,6,352
Images/aeroplane_pascal/2009_003147.jpg,42,80,207,190,0,234,5,353
Images/aeroplane_pascal/2009_003147.jpg,0,86,161,185,0,242,0,359
Images/aeroplane_pascal/2009_003219.jpg,17,75,495,299,0,110,348,13
Images/aeroplane_pascal/2009_003309.jpg,2,23,499,313,0,180,6,1
Images/aeroplane_pascal/2009_003396.jpg,0,104,499,270,0,97,355,1
Images/aeroplane_pascal/2009_003488.jpg,0,143,332,386,0,27,356,1
Images/aeroplane_pascal/2009_003524.jpg,7,78,493,237,0,277,355,1
Images/aeroplane_pascal/2009_003546.jpg,13,91,487,198,0,269,357,1
Images/aeroplane_pascal/2009_003608.jpg,133,73,459,223,0,112,23,354
Images/aeroplane_pascal/2009_003667.jpg,22,42,490,297,0,72,314,342
Images/aeroplane_pascal/2009_003705.jpg,0,17,374,236,0,0,359,2
Images/aeroplane_pascal/2009_003760.jpg,35,88,469,248,0,39,359,358
Images/aeroplane_pascal/2009_003799.jpg,13,83,499,233,0,44,350,3
Images/aeroplane_pascal/2009_003883.jpg,4,135,458,265,0,251,356,358
Images/aeroplane_pascal/2009_003896.jpg,129,215,241,295,0,26,49,2
Images/aeroplane_pascal/2009_003994.jpg,37,91,455,267,0,71,346,7
Images/aeroplane_pascal/2009_004153.jpg,216,171,272,226,0,177,298,0
Images/aeroplane_pascal/2009_004308.jpg,46,33,494,251,0,131,351,3
Images/aeroplane_pascal/2009_004317.jpg,7,100,490,285,0,108,351,359
Images/aeroplane_pascal/2009_004409.jpg,0,83,451,270,0,244,354,357
Images/aeroplane_pascal/2009_004446.jpg,402,8,499,41,0,61,9,356
Images/aeroplane_pascal/2009_004446.jpg,408,32,499,74,0,75,6,350
Images/aeroplane_pascal/2009_004446.jpg,145,11,417,95,0,158,8,358
Images/aeroplane_pascal/2009_004446.jpg,2,101,499,251,0,159,13,358
Images/aeroplane_pascal/2009_004475.jpg,154,136,394,220,0,284,1,4
Images/aeroplane_pascal/2009_004492.jpg,395,0,455,57,0,210,359,358
Images/aeroplane_pascal/2009_004620.jpg,9,68,485,312,0,76,313,15
Images/aeroplane_pascal/2009_004626.jpg,163,13,330,140,0,53,324,14
Images/aeroplane_pascal/2009_004709.jpg,256,253,363,288,0,98,348,0
Images/aeroplane_pascal/2009_004846.jpg,9,65,499,285,0,39,358,2
Images/aeroplane_pascal/2009_004944.jpg,8,81,493,272,0,282,340,352
Images/aeroplane_pascal/2009_004980.jpg,22,65,491,221,0,60,348,4
Images/aeroplane_pascal/2009_005031.jpg,6,93,494,235,0,27,2,2
Images/aeroplane_pascal/2009_005120.jpg,14,96,486,229,0,276,344,0
Images/aeroplane_pascal/2009_005127.jpg,9,161,260,256,0,327,1,358
Images/aeroplane_pascal/2009_005127.jpg,304,210,390,247,0,306,4,357
Images/aeroplane_pascal/2009_005142.jpg,0,24,499,320,0,204,3,2
Images/aeroplane_pascal/2009_005218.jpg,56,85,452,259,0,112,344,0
Images/aeroplane_pascal/2010_000091.jpg,166,131,287,228,0,228,327,14
Images/aeroplane_pascal/2010_000111.jpg,27,56,431,211,0,227,0,359
Images/aeroplane_pascal/2010_000111.jpg,402,180,483,198,0,186,359,359
Images/aeroplane_pascal/2010_000229.jpg,197,186,274,212,0,333,5,1
Images/aeroplane_pascal/2010_000229.jpg,325,175,401,200,0,330,6,4
Images/aeroplane_pascal/2010_000229.jpg,276,207,365,231,0,333,5,3
Images/aeroplane_pascal/2010_000229.jpg,393,175,466,201,0,332,7,0
Images/aeroplane_pascal/2010_000250.jpg,4,61,494,229,0,123,4,3
Images/aeroplane_pascal/2010_000270.jpg,15,21,464,298,0,309,334,19
Images/aeroplane_pascal/2010_000285.jpg,139,109,316,242,0,291,307,2
Images/aeroplane_pascal/2010_000323.jpg,0,101,499,368,0,169,4,0
Images/aeroplane_pascal/2010_000392.jpg,227,144,437,222,0,35,345,1
Images/aeroplane_pascal/2010_000437.jpg,58,106,475,286,0,328,353,0
Images/aeroplane_pascal/2010_000477.jpg,10,17,487,227,0,91,335,3
Images/aeroplane_pascal/2010_000549.jpg,180,109,390,204,0,290,341,3
Images/aeroplane_pascal/2010_000549.jpg,231,228,321,264,0,288,342,2
Images/aeroplane_pascal/2010_000549.jpg,56,74,171,111,0,287,346,4
Images/aeroplane_pascal/2010_000568.jpg,26,92,480,239,0,287,1,356
Images/aeroplane_pascal/2010_000715.jpg,14,60,499,264,0,244,356,353
Images/aeroplane_pascal/2010_000885.jpg,95,2,465,122,0,218,348,7
Images/aeroplane_pascal/2010_000885.jpg,104,164,291,198,0,218,354,3
Images/aeroplane_pascal/2010_000885.jpg,145,213,239,233,0,218,350,1
Images/aeroplane_pascal/2010_000939.jpg,182,156,398,229,0,148,3,358
Images/aeroplane_pascal/2010_000986.jpg,274,77,453,137,0,292,353,16
Images/aeroplane_pascal/2010_001020.jpg,149,90,413,274,0,16,10,0
Images/aeroplane_pascal/2010_001039.jpg,24,56,499,269,0,29,340,352
Images/aeroplane_pascal/2010_001139.jpg,2,29,499,314,0,2,348,357
Images/aeroplane_pascal/2010_001205.jpg,134,63,275,190,0,137,334,307
Images/aeroplane_pascal/2010_001320.jpg,121,244,324,325,0,100,4,0
Images/aeroplane_pascal/2010_001413.jpg,33,113,470,227,0,16,358,0
Images/aeroplane_pascal/2010_001489.jpg,19,139,403,250,0,137,3,356
Images/aeroplane_pascal/2010_001583.jpg,20,84,481,211,0,316,359,1
Images/aeroplane_pascal/2010_001718.jpg,334,143,411,247,0,48,290,27
Images/aeroplane_pascal/2010_001931.jpg,1,58,493,264,0,326,4,2
Images/aeroplane_pascal/2010_001979.jpg,122,87,394,264,0,101,319,354
Images/aeroplane_pascal/2010_002065.jpg,5,60,494,238,0,280,337,2
Images/aeroplane_pascal/2010_002141.jpg,174,42,415,131,0,12,6,2
Images/aeroplane_pascal/2010_002141.jpg,235,57,321,88,0,79,338,10
Images/aeroplane_pascal/2010_002207.jpg,0,32,490,225,0,324,357,352
Images/aeroplane_pascal/2010_002295.jpg,79,88,499,295,0,120,355,354
Images/aeroplane_pascal/2010_002429.jpg,62,59,354,167,0,321,357,353
Images/aeroplane_pascal/2010_002496.jpg,379,94,499,206,0,18,338,358
Images/aeroplane_pascal/2010_002496.jpg,34,82,399,265,0,324,0,12
Images/aeroplane_pascal/2010_002532.jpg,35,108,388,209,0,208,11,7
Images/aeroplane_pascal/2010_002577.jpg,6,62,498,230,0,86,1,0
Images/aeroplane_pascal/2010_002684.jpg,25,187,452,301,0,196,8,2
Images/aeroplane_pascal/2010_002892.jpg,155,129,300,204,0,240,352,6
Images/aeroplane_pascal/2010_002947.jpg,127,178,374,253,0,352,354,2
Images/aeroplane_pascal/2010_003025.jpg,23,74,495,197,0,52,347,357
Images/aeroplane_pascal/2010_003053.jpg,283,244,499,338,0,155,1,1
Images/aeroplane_pascal/2010_003053.jpg,8,143,489,302,0,87,355,0
Images/aeroplane_pascal/2010_003088.jpg,86,116,396,212,0,174,1,1
Images/aeroplane_pascal/2010_003259.jpg,150,133,191,151,0,0,340,358
Images/aeroplane_pascal/2010_003353.jpg,19,57,499,246,0,23,2,0
Images/aeroplane_pascal/2010_003474.jpg,12,123,482,245,0,301,349,7
Images/aeroplane_pascal/2010_003592.jpg,197,118,283,171,0,334,319,10
Images/aeroplane_pascal/2010_003680.jpg,149,33,364,280,0,248,58,351
Images/aeroplane_pascal/2010_003686.jpg,26,75,480,245,0,231,0,356
Images/aeroplane_pascal/2010_003686.jpg,1,197,87,231,0,107,352,356
Images/aeroplane_pascal/2010_003686.jpg,51,195,121,228,0,74,356,358
Images/aeroplane_pascal/2010_003737.jpg,67,134,486,250,0,61,343,0
Images/aeroplane_pascal/2010_003798.jpg,5,117,493,312,0,140,359,359
Images/aeroplane_pascal/2010_003816.jpg,3,26,497,154,0,297,347,3
Images/aeroplane_pascal/2010_003945.jpg,38,118,492,251,0,101,352,357
Images/aeroplane_pascal/2010_004084.jpg,33,66,478,226,0,259,8,353
Images/aeroplane_pascal/2010_004118.jpg,0,106,61,192,0,95,356,359
Images/aeroplane_pascal/2010_004118.jpg,7,73,494,217,0,59,357,3
Images/aeroplane_pascal/2010_004242.jpg,295,115,426,260,0,73,47,341
Images/aeroplane_pascal/2010_004357.jpg,56,72,449,220,0,266,0,355
Images/aeroplane_pascal/2010_004423.jpg,62,112,383,213,0,345,1,359
Images/aeroplane_pascal/2010_004601.jpg,77,90,398,220,0,46,9,354
Images/aeroplane_pascal/2010_004721.jpg,360,88,499,156,0,278,17,3
Images/aeroplane_pascal/2010_004729.jpg,7,105,494,232,0,47,345,1
Images/aeroplane_pascal/2010_004791.jpg,124,90,466,215,0,134,1,3
Images/aeroplane_pascal/2010_004855.jpg,84,112,419,206,0,109,5,2
Images/aeroplane_pascal/2010_004855.jpg,444,138,499,188,0,237,2,1
Images/aeroplane_pascal/2010_004855.jpg,34,161,131,198,0,125,1,0
Images/aeroplane_pascal/2010_004888.jpg,84,23,406,316,0,67,270,0
Images/aeroplane_pascal/2010_004938.jpg,35,144,475,244,0,292,351,4
Images/aeroplane_pascal/2010_004938.jpg,238,219,311,236,0,83,338,4
Images/aeroplane_pascal/2010_004966.jpg,181,98,317,149,0,176,356,359
Images/aeroplane_pascal/2010_004991.jpg,162,139,357,211,0,94,347,359
Images/aeroplane_pascal/2010_005022.jpg,10,62,490,234,0,52,356,5
Images/aeroplane_pascal/2010_005101.jpg,93,144,385,230,0,112,353,353
Images/aeroplane_pascal/2010_005106.jpg,79,147,499,280,0,19,355,356
Images/aeroplane_pascal/2010_005213.jpg,51,112,402,214,0,298,345,357
